score,genre,review
3.8,Comedy,this politically savvy satirical piece deserves to be seen by as many people as possible the way the film shows governmental war rooms as being beset by petty personal conflicts is positively enlightening
3.8,Comedy,darkly hilarious unexpectedly heartbreaking
1.5,Comedy,maybe its possible for a director to make demon raping and urine drinking side achingly funny but that wasnt the case here
2.0,Comedy,its fun but its no class of nuke em high
1.5,Comedy,dinner for schmucks belongs to that mangy breed of american comedy that confuses situations that are genuinely funny for situations that are agonisingly awkward
3.0,Horror,the film couldve benefited from more r rated absurdity think deep blue sea to counter its bland somewhat neutered surfaces
3.8,Comedy,a full speed ahead laugh riot for its first 45 minutes although it loses some of its gusto in the second half
2.5,Comedy,this movie feels about as liberating as a whalebone corset
0.6,Comedy,its ludicrous but not as ludicrous as the ending an exhausting game of twister thatll leave you feeling stupid or cheated or both
2.5,Comedy,bad company never knows what it wants to do it tries to mix urban comedy with international espionage; it tries to mix the theme of individual redemption with the threat of mass destruction; it tries to mix anthony hopkins with chris rock
4.0,Comedy,delightful athletic stuff with some unusual but wonderful location shooting new york never looked better
5.0,Comedy,but grandma belongs to tomlin she gets under the skin of elle creating a complex woman who has lived life on her own terms and is accepting the price she paid the role could earn tomlin an academy award nomination
3.8,Comedy,pretty darned funny
3.8,Horror,gloriously exuberantly awful
2.5,Comedy,all the wild visual textures dont disguise the fact that the film makes little connection with its characters
4.0,Comedy,the best thing about 2 days in paris its self absorbed yet unselfconscious in other words delpy doesnt take herself too seriously
4.0,Horror,there are so many jump out of your seat moments that i have no idea how i managed to maintain a steady heart rate throughout most of it
4.0,Horror,click for full review
1.0,Horror,theres a good bit of gore bad plumbing and standard psychotic bad housekeeping but not much more
3.8,Comedy,bateman outright acts as bad santa as he can without getting sued for copyright infringement
4.0,Horror,never quite matching alien or aliens for emotional authenticity but definitely holding you in tow until the final moments ridley scott isnt much for illustrating humanity but he sure as hell knows how to craft aliens
3.5,Horror,this is a chilling horror movie chained to a social commentary that sets it apart from the rest [full review in spanish]
3.8,Comedy,nanjiani and bautista find a variety of ways to make all of this work no matter what sort of nonsense clancys script requires them to do
2.0,Comedy,always be my maybe hits all of the beats we have come to expect yet fails to do so well enough as if the mere existence of a technically well structured romantic comedy is better than nothing
3.0,Comedy,this isnt your grandparents beatrix potter
3.0,Comedy,when admission is over youre left with the feeling that youve seen something whole complete and enjoyable albeit not all that memorable
2.5,Comedy,[it] is consistently diverting and so cute youll want to pet it yet it is also weightless and lacks a center
1.2,Horror,not only do we rarely get to participate in the fun fun being the chance to watch demon guts splattered across the walls but theres barely any to be found
2.5,Comedy,setting out to be both a parody and the very thing that its parodying the movie comes up short on both accounts
3.0,Comedy,sounds like a spy movie but its handled as a comedy and while the whole thing is droll (theres more than a few funny exchanges in the film) it also feels weightless
2.5,Comedy,ill save you all some time mr peevely the janitor did it and would have gotten away with it were it not for those meddling kids and their darned dog
3.1,Comedy,antonias line is enjoyable because it is never preachy it depicts with a painterly eye a pagan world that has not changed since breughel
3.8,Comedy,brims over with weirdos and eccentrics you wouldnt want to meet on the street but the movie is so joyous and celebratory its a turn on anyway
4.0,Horror,an assured cinematic exercise in dread [that] will resonate with anyone whos witnessed human frailty at confrontingly close quarters
3.8,Comedy,how i wish i hadnt seen kiss kiss bang bang just days before i saw the ice harvest
4.0,Horror,pokes fun at the genre (while respecting it) but more importantly it pokes fun at itself and the whole concept of series horror
3.1,Comedy,the real star here is the chinese landscape which is lush and inviting cinematographer jean marie dreujou and his crews have done a good job of capturing its beauty
3.0,Comedy,half baked tepid underseasoned all these culinary put downs are deserved for a film that asks us to root for a broken man with nothing to lose then hands him redemption on a silver platter
3.5,Comedy,perhaps the funniest tribute to paul verhoeven that has ever been shot [full review in spanish]
2.0,Horror,a routine horror film
2.5,Comedy,closer to straightforward drama than black comedy
4.0,Comedy,frighteningly funny and fresh this hilarious animated treat will introduce a whole new generation to the loving and strange family whilst also pleasing those who grew up with the iconic 90s movies
1.9,Comedy,buffalo soldiers should have been left out on the range
4.0,Comedy,emotionally engaging sharply written and superbly directed drama with terrific performances from philip seymour hoffman and laura linney
4.5,Comedy,after being stuck in years of development chicago finally arrives on the big screen and the result is spectacular
5.0,Comedy,for all its serious subtext the movingly affirmative hedwig is raucous racy and full of hilarious lowdown survivors wit
1.9,Comedy,well why dont you just tell me what you think office christmas party is about and ill tell you if youre right uh huh uh huh uh huh yeah youve got it
4.0,Horror,by mashing up so many genres filmmaker jerome sable has made a thoroughly entertaining romp thats impossible to categorise
1.9,Comedy,as dead and tasteless as last weeks leftovers
3.0,Comedy,cute premise cute leads and amanda peterson cute!
1.2,Comedy,ho hum stuff
4.0,Comedy,the scene featuring the princesses dispelling their girly pre me too era images is worth the price of admission alone
3.8,Comedy,the real reason to see this of course is to watch the cast of amiable superstars play off one another for a third and hopefully delicious time none of them disappoint
4.0,Comedy,in humpday andrew cant help but compete with anna who has stolen his bro or more precisely his slowly receding notion of himself
3.0,Comedy,a join the dots romantic comedy wimbledon is worth watching for the magnetism of paul bettany
3.5,Comedy,(the) endlessly quotable writing keeps the film fresh as tom aaron and jane carom off each other at ever more oblique angles
2.5,Comedy,its neither as sappy as big daddy nor as anarchic as happy gilmore or the waterboy but it has its moments
2.0,Comedy,how many sophomoric insults can three brooklyn teens hurl in five minutes about 894
3.5,Comedy,as a woman under the influence of everyone but herself pippa often feels lost when shes on her own a blank slate with no one holding a chalk robin wright penn allows us to get to know a character who still doesnt really know herself
2.0,Comedy,bergers got some clever ideas but he does not push far in exploring them and aside from cross there is virtually no one to like among these self involved suburbanites
0.0,Horror,i want my ninety minutes back
2.0,Comedy,a ramshackle mystery thriller that only occasionally tosses its audience a fragment of its solution
1.2,Comedy,[the whole ten yards] is a film that doesnt need to exist
1.0,Comedy,son of the mask is an irredeemable mess a computer animated punch and judy show without wit heart or a single memorable performance
1.9,Comedy,as with palindromes life during wartime revolves around a casting gimmick with its predecessors roles now embodied by all new performers
1.5,Comedy,i dont think reese witherspoons heavily marketed charm has worn thin its just this particular character whose welcome has been blown out
3.1,Comedy,the films saving grace is the brilliant execution of its march numbers
2.5,Comedy,mr goldthwaits screenplay is essentially a comedy act fleshed out with a story he doesnt try to make convincing
3.0,Comedy,two vibrant performances by luke mably and julia stiles dont compensate for the wobbly screenplay and predictable finale
4.0,Comedy,[a] droll witty and thoughtful comedy about the thing that really makes the world go round
5.0,Comedy,clooneys dead on performance  mixes the scripts exuberantly dramatic prose and film noir sensibility with the profound truth that love makes us all blithering willing idiots
3.8,Comedy,the role reversal proves to be an irresistible hook for a comedy and for the most part without a clue delivers on this idea with wonderful performances by kingsley and caine and crackling banter by scripters gary murphy and larry strawther
0.0,Comedy,samantha does everything but draw a picture of the prophet muhammad on a pair of crotchless panties
2.0,Horror,kim jee woons creepy ambiguous south korean chiller a tale of sisters gets a straightforward and suspense free hollywood makeover here
3.0,Comedy,its watchable but wan quite dry and bloodless
5.0,Comedy,walters is in particularly excellent form though buckley is the vortex at the centre whom you simply cant take your eyes off
3.1,Comedy,there isnt a performance in this film that is less than excellent
5.0,Comedy,thompsons funny carnal performance forces us all to face an ugly truth once our moms might have been prowling teens too
1.9,Comedy,mind altering drugs just might make it seem better than it is
5.0,Horror,the omen contains some of the most memorable untimely deaths in cinema history
5.0,Comedy,beautifully written & brings us all no matter what age back to how hard it was to be 13 kudos to bo burnham & to elsie fisher who gives us the best acting of the year
4.0,Comedy,if this is the future of rom com consider me converted i was so impressed by the overall film and would recommend it to anyone
4.0,Comedy,fresh and funny
2.0,Comedy,a film for the suburban film fans to pat themselves on the back for seeing not actually enjoying
1.0,Comedy,howard is fabulously foppish
4.0,Horror,a 1980s horror remake finally graduates to being a fun smart guilty pleasure
3.1,Comedy,ragtag though fairly amusing
4.0,Comedy,this gentle romance is so wilfully quirky that it will drive some audiences a bit crazy but if you can connect to the films warmth and the humanity of its characters it really gets under the skin
1.2,Comedy,a big step backwards for a star who has better things to do
3.8,Comedy,adam sandler fans beware theres not a trace of happy gilmore anywhere in this movie
3.0,Comedy,rosencrantz and guildenstern may be dead but they do save the day
3.0,Comedy,although the central performances are solid clark gregg in his first film as director has taken on a wildly ambitious story to tell and thats to his credit but its more a curiosity of a film than a walk on the wild side
2.5,Horror,gaze at sumptuous macabre production design appreciate the ominous atmospherics but the endless slog of midnights dreary will leave you feeling weak and weary and its really just a super frowny faced well mounted gothic spin on the grudge
4.0,Comedy,if the next bad boys flicks can be as smart funny and emotional as this one maybe we wont be happy to wait for 16 years to see it
4.5,Comedy,meyers has written a killer story about grown ups risk taking passion and vulnerability and more or less disguised it all as a romantic comedy
1.5,Horror,violently superficial
2.0,Comedy,an earnest effort to be satiric a paint by the numbers affair rather than a genuine work of art a snapshot of a modern rock singer rather than a telling portrait
3.0,Comedy,with moments of sweetness outweighing the blandness of the overall feeling of the film the little tiny moments of comedy are welcome and actually start to make you enjoy the film despite the very obvious messages it is sending
3.8,Comedy,a goofy pratfall laden guilty pleasure
1.0,Horror,saying that the newest saw movie is better than the last one is a bit like saying that your latest root canal was better than your last one
3.8,Comedy,to paraphrase a key line of nicholsons somethings gotta give is a movie to love
3.0,Comedy,as a showcase of the screen presences of goldie hawn and amy schumer it has much of what you expect it offer and as a story about a mother and a daughter reconnecting it has more
5.0,Comedy,its not always easy to create a story that is both acutely and culturally specific while also being thematically universal often adherence to one over the other loses the nuances of both its to wangs credit that her highwire act is a triumph
1.8,Comedy,snatched might feature a great comedy duo in amy schumer and goldie hawn but the jokes rely too much on being gross rather than being clever
1.9,Comedy,rarely has family dysfunction on film been more dreadfully boring than in the hollars
2.5,Horror,if they spent more time on the scripts coaching the actors and finding less distracting hair and makeup they might earn what they have but dont deserve the fans unconditional love
3.1,Comedy,i give to die for a thumbs up for kidmans performance for interesting docudrama style cinematography and for some huge laughs
4.4,Comedy,shrek is more than just a dazzling technical achievement in digital animation it is a witty clever charming romantic comedy about heroism love and friendship
1.9,Comedy,parents will be thoroughly bored and kids will enjoy the flatulent camels and not much else
1.0,Comedy,over the top violence language in moronic buddy comedy
3.5,Comedy,as scripted and directed by mike cahill king of california reveals itself to be a moving bemusing gem embellished by standout work from douglas and the habitually marvellous evan rachel wood
3.1,Comedy,deft enough to keep you wondering whether its going to end on track a or track b
3.0,Comedy,its the chemistry between de niro and murphy that makes showtime work because its certainly not the script or tom deys uninspired direction
5.0,Comedy,realistic romance drama revolving around the incestuous gyrations among gym rats in love in like and in lust
1.2,Horror,i dont care for a french filmmaker making a contemptuous smug proselytizing allegory about the legacy of yankee colonial/expansionist violence
4.0,Comedy,this character study should not be as funny as it is
3.8,Comedy,christian bale delivers a whale of a performance
3.3,Comedy,the film works familiar territory the romantic lives of neurotic well educated new yorkers yet never feels stale
3.4,Comedy,a biting political satire that tackles rising anti war sentiments around the globe
4.0,Comedy,there are scenes of complete brilliance walken is better than hes been in years cute plot loops and grace notes
4.0,Comedy,bitingly funny with superb performances from channing and sutherland
2.0,Horror,spring had serious potential but squanders it all delivering some real thrills but unable to function as an effective romance
3.8,Comedy,5 to 7 will break your heart mend it back together make it sing and then break it again its schmaltzy at times the love scenes are shot too rigidly and the concept isnt exactly novel but levin a first time director makes a good impression
1.5,Comedy,youve got to be in the right frame of mind to enjoy it like desperate and trapped on a domestic flight with a dead ipad no headphones and 87 minutes of cruising altitude to fill with something by watching it over someones shoulder without sound
4.4,Comedy,perfect nah even better
3.8,Comedy,basically a frothy tabloid take on presidential history and for my money thats a good thing in a season filled with puffed up prestige pictures
3.0,Comedy,theres a story hidden underneath all this incessant riffing that could have made a poignant statement about modern politics and celebrity if the movie had dared to actually follow it through
2.0,Comedy,the cliched plot and unconvincing action sequences  dont blend well with the comic scenes and make the film look painfully cheap
3.8,Comedy,dark quirky and unusually thoughtful
1.2,Comedy,choke is jam packed with faux outrageous stuff that really isnt outrageous at all its based on a novel by chuck palahniuk but it has none of his anger or venom
4.4,Comedy,it arrests with violent bursts and anxious pauses until its three plots merge in a satisfying resolution; its laughs caught in my throat like smokers cough
4.4,Comedy,high fidelity with its knowing take on men messed up romance and music is like one long hook filled pop song for the eyes
3.5,Comedy,a quirky dramatic and totally entertaining movie that features someof the best acting of the year
4.0,Comedy,bubbles with subversive observations picking at the emotional scabs that still itch most americans a decade after bankers crushed the savings and dreams of millions
2.5,Comedy,the story that writer kelly fremon wants to tell in post grad recent college grad strikes out at finding a job moves back home with her wacky family and finds true love is pretty tired
1.0,Comedy,what were offered is a succession of lifeless scenes punctuated by pratfalls that only a handful of kids in the audience found funny next
1.0,Horror,[its] dopey and lifeless
1.2,Horror,an endurance test of a movie
3.1,Comedy,seimetz doesnt so much wrestle with mortality as splatter it all over her characters and us provoking odd reactions dark humor arguments and morose acceptance
5.0,Comedy,why cant other filmmakers challenge surprise and excite us like this
4.4,Comedy,at a time when even niche films are virtually scrubbed clean of any traces of eccentricity solondzs downbeat vision of humanity is downright refreshing
1.0,Comedy,this is one of the worst scripts in the history of major studio motion pictures inconsistent undeveloped predictable poorly thought out hopeless on every level
1.5,Comedy,those looking for a clever imaginative or well made comedy will probably wish someone had served these filmmakers with cease and desist letters before they finished this failed effort
2.0,Comedy,traditionally spring break flicks are teen angst induced romantic comedies brain death is the best description spring breakers is a totally new way to do that brain death
2.0,Comedy,great title but this martial arts comedy doesnt quite live up to it
3.8,Horror,this is by no means a polished film but it has an energy lacking in thrillers that cost hundreds times more to make
2.5,Comedy,a surprisingly uncharismatic and uninvolving recapitulation of the kinds of schemes he used in the curse of the jade scorpion scoop and a few others
4.0,Comedy,made on a budget that would just about cover kongs left bicep colossal is cool smart filmmaking with plot developments that will be talked about for a long time to come
3.1,Comedy,andersons now overly familiar tone and style feels all the more twee when paired with a thin story
4.0,Comedy,its a whimsical story packed with wry humour thoughtful emotion and some spicy details in both the people and places
3.8,Comedy,benefits from its economy as well as its comedy
2.5,Comedy,think of it as a greeting card version of the end of times self consciously winsome decorous
2.5,Comedy,replays the same underdog outsiders vs establishment snobs scenario found in a million earlier stories about hillbillies in beverly hills nerds on campus marx brothers at the opera and so on
3.5,Comedy,if youve got tweens and teens who are into dancing be it in classes or around the house it offers a pleasant cultural alternative to the other holiday entertainment on offer
3.0,Comedy,hilarious and offbeat but humor is pretty grownup
2.8,Comedy,eventually the film does manage to find its own awkward way with enough effective and less desperate jokes to smooth things over after the rocky start
3.5,Comedy,a breath of fresh air in the world of animated films
3.8,Comedy,the ride is one worth taking to see tomlin in her element
3.0,Comedy,mindless entertainment in a refined style
4.0,Comedy,life affirming; a wonderfully serene treat of a film that youd be sorry to miss
1.9,Comedy,westfeldt tries with all her might to ensure that the film is socially and romantically edgy by ridiculing anything that might smack of old fashioned middle american morality and dowsing us with the characters unquestioned narcissism
1.0,Comedy,snoozer of a movie
4.0,Comedy,i am afraid i laughed from start to finish
3.0,Comedy,great entertainment fun fast and maybe a little predictable [full review in spanish]
3.0,Comedy,thunder road is a tour de force for jim cummings who wrote directed and (according to the credits) performed it
3.0,Horror,the predator is a flawed actioner but a strong cast and some shane black magic give it a sparkle that has been lacking from recent attempts to revive the killer aliens
2.9,Comedy,the film has an overall tonal inconsistency and suffers from the occasional bout of tin ear itis which ultimately derails this sometimes interesting attempt at reinvigorating the genre
4.0,Comedy,few films in recent memory have effectively pulled at the heartstrings like this
2.5,Comedy,myers has established herself as nora ephron lite which is the same as establishing yourself as white bread without the crust
3.8,Comedy,harvey is a master of timing and tone
3.8,Horror,back in 1972 wes cravens feature film debut the last house on the left pushed more than a few puritanical buttons
3.0,Comedy,isnt a terrible movie its just a lot of fluff that serves very little purpose beyond 100 minutes of forgettable entertainment
3.0,Comedy,my eyes were teary for the final climactic kiss
0.0,Comedy,its official we want the oscar back cuba
2.5,Comedy,patronizing generally inoffensive long and kind of dull
3.8,Comedy,you just might wind up with a new found respect for sandler
1.2,Horror,a shrill indiewood torture porn that despite promised shocks and revulsions doesnt even have the conviction to hold its camera on the storys most appalling twists
2.0,Comedy,a prime example of the sequel slump
3.8,Comedy,le havre is presented as an oasis of happy inclusiveness within a regimented uniformed legislated and suspicious world at large; to spend time here is a pleasure
3.0,Horror,this film makes a conscious decision to reveal its hand early on that decision is a bold one and one that i think ultimately pays off
2.5,Horror,stigmata is possibly the funniest movie ever made about catholicism
1.0,Comedy,silly yes and with a creaky script to boot
3.1,Comedy,the bright colors and vibrant backgrounds  go a long way in distracting from shortcomings in the story and style of this offhand hybrid
3.8,Horror,not quite a masterpiece of b movie thrills but it is a very good one simple direct and efficient in what its doing
3.1,Comedy,voilà! black magic
4.4,Comedy,its the type of movie that would easily entertain any viewer
4.5,Comedy,long shot perfectly blends comedy romance and politics into one hell of an entertainingly good time
3.5,Comedy,rather than going straight for the laughs and only the laughs ghost team one delivers two well developed likable characters that turn the film into an effective narrative capable of sustaining the best and worst of its comedic repertoire
2.5,Comedy,the scenario here demands a tenor of panicked frenzy to underscore its desperate nature 30 minutes or less gives the impression of a leisurely stroll in the park
3.8,Comedy,the picture adapts a provocative conceit one that melds its formal construction with the ideas at its core
4.4,Comedy,theres no denying its snappiness whenever you shut your brain off it hums amicably right along
3.8,Comedy,i know people who think kevin hart is annoying and unfunny and i think ride along is the movie to convince them they are wrong
5.0,Horror,triste como a espinha do diabo esta é uma obra de força inegável e de poética melancolia encerrando se com uma nota ambígua que levará o espectador a refletir profundamente sobre o que acabou de testemunhar
3.0,Horror,sick as it is it captures more of the joy of movie going than virtually any other summer movie this year
4.0,Comedy,parents will smirk at the cameos from king tut agamemnon and marie antoinette while kids will be kept spellbound and accidentally learn a few useful facts too
2.0,Horror,the truth of this film is that it will in the not too distant future only be watching ironically on some lost cable channel on a friday night [full review in spanish]
4.0,Comedy,with its meet the parents vibe and its twisted take on classic fairy tale standards shrek 2 is always entertaining and often hilarious
3.0,Comedy,ayoade juggles laughs and poignancy very well and individual scenes work brilliantly but the momentum flags midway through when the film expands its scope to pack in a few more supporting characters
4.0,Comedy,when its funny its very funny; when its vulgar its very very vulgar; and as for immature and repetitious and bordering on tedium its that too
2.5,Comedy,theres too much people and not enough dog in lawrence kasdans darling companion and even if you prefer people to dogs thats a serious problem
3.2,Comedy,juliet naked would seem to be the latest chapter in a series of rom com bad relationship choices but its leads are winning enough to make you want these two lost souls to get together
3.0,Comedy,whatever you know about cloning leave at the theater door whatever you know about the modern housewife shuck that too the feminism of multiplicity is barely circa 1959
2.0,Comedy,if only struck by lightning had a sharper stronger perspective it might have made more of its conceit
4.2,Comedy,proves that some franchises really are timeless no matter how long the wait for the next installment
3.8,Comedy,how many laughs can you get out of a handful of one joke characters well if your ensemble contains the talents of janeane garofalo william h macy hank azaria and ben stiller the answer is a lot
4.4,Comedy,raising victor vargas is filled with veracious observations that add up to more than just another entry in another years coming of age sweepstakes much much more
1.2,Horror,its amazing how little stay alive actually knows about the videogame culture in which its terror lite tale is set
3.0,Horror,making up for the expected nature of some of the films plot twists is arthur maxs spooky h r giger influenced production design dariusz wolskis fluid cinematography as well as scotts moment to moment storytelling skill
2.3,Horror,every predator movie that worked took itself seriously this one didnt and it was a mess over the top sci fi
1.2,Comedy,its not easy to make an unwatchable movie about too skinny girls in too short skirts packing big guns somehow though d e b s gets it all wrong
3.5,Comedy,as a trilogy hotel transylvania confirms its message of tolerance and inclusion this time he does it on the high seas with singular joviality and good use of his soundtrack [full review in spanish]
1.0,Comedy,st trinians 2 achieves the near impossible by being even cruder messier and more amateurish than the first outing
5.0,Comedy,that feast can so carefully balance well played horror and comedy throughout its entire running time is a sure indicator that it is bound to become a cult classic
3.1,Comedy,unfortunately hurt is so good that almost everyone around him pales in comparison priestley just doesnt have the acting chops to play in the same scenes with him
2.5,Comedy,we get the technical side of [the story] quite clearly  but that side is about as exciting as it sounds its not to put it bluntly
2.0,Comedy,even in the context of the early 30s its strange to imagine that these two could possibly end up happy together
4.5,Horror,spring is a unique engaging and utterly beguiling feature; one that smartly defies genre conventions at every turn
3.0,Comedy,another middling effort from a former movie maestro
2.5,Horror,it would have been more apropos had the filmmakers titled this confusing sci fi epic the chronicles of ridiculous
4.4,Horror,soulful exploitation cinema
0.6,Comedy,so desperate that barely a half hour passes before we get the inevitable jokes about dr phil oprah al sharpton tupac and billy dee
4.5,Comedy,allens most insightful and enjoyable screenplay since the mid 90s midnight in paris is a lovely summer surprise
3.5,Comedy,while stranger than fiction traffics in a bit of darkly funny existential anxiety it also finds room for romantic fantasy and sentimental uplift
3.8,Comedy,delivers the kind of sharply timed laughs that sturges and wilder wouldve appreciated
3.8,Horror,caine gives a gripping performance
5.0,Comedy,feys screenplay pulses with authenticity and satirical juice
3.5,Horror,even with boris karloff providing a lighthearted introduction and sign off black sabbath is fraught with fatalism
2.2,Comedy,co writer/director kelly blatz announces his presence with authority creating a minor cinematic miracle with his feature debut senior love triangle
3.0,Comedy,while this threequel is not as good as the 2001 original which was irresistibly zeitgeisty its better than the wobbly second and in its silly completely shallow way it could be the flat out funniest
2.5,Comedy,the lost village is standard kid friendly entertainment but it succeeds at bringing the colorful smurfs universe to playfully animated life
3.5,Horror,the predator still isnt able to quite recapture whatever magic in a bottle the original film created but it is able to make for an entertaining enough sequel
1.0,Comedy,wilson and raphael have been a comedy team for years and they riff off each other expertly; too often however thats all they do
2.5,Comedy,it works much better as a comedy but by the end the romantic aspect has taken over and theres not much humor to be found after the first half
4.0,Comedy,the film has a defiance and humour reminiscent of one flew over the cuckoos nest its far more uplifting than its subject matter might suggest
1.2,Horror,posey continues to find work and even in a movie as beneath her as this one is shes always fully engaged the rest of blade trinity is content to coast
4.5,Comedy,the film gets its biggest laughs and there truly are some grandly bleak belly shakers here by upsetting the apple cart on traditional gender roles
2.0,Comedy,after two films this still looks and feels like a franchise driven more by commercial calculation than creative inspiration
0.6,Comedy,im not saying dirty grandpa is terrible but i fully expect a terrorist organization to claim responsibility for it any minute now
2.5,Comedy,even when we learn the films somewhat less than astounding twist about midway through the movies happy outcome is never really in doubt
2.5,Comedy,its bad very very bad but in its own goofy retarded way it can be oddly compelling
1.0,Horror,badly directed poorly written and ultimately scare free british horror flick that looks embarrassingly cheap and completely wastes its talented cast
3.8,Comedy,aloha is a great looking movie with just enough bright spots to get us past the cloudy moments
4.0,Horror,for his directorial debut a t white delivers a somber piece of lovercraftian horror that examines grief nostalgia and our great inability to let ourselves be
3.0,Comedy,keitels and caines performances help their characters keep their importance and never lose purpose thanks to the way they say every line every reflection they can easily make the audience laugh or think [full review in spanish]
3.5,Comedy,the romcom needs help this means war may not save it but it wont destroy it either
4.4,Horror,neil marshall who wrote and directed the descent is an expert at the slow build that gradually earns our trust and then rewards it by scaring the pants off us
4.5,Comedy,a near perfect blend of comedy romance and minor tragedy
3.1,Horror,theres no break from the intense gore and horror no ironic wink; evil dead is the basic nightmare tale of five doomed individuals trapped in a cabin by an evil entity and wheres the fun in that
2.5,Comedy,director andy fickman does an ok job of keeping all the balls in the air though when it comes to loud but bloodless action hes all thumbs
2.8,Comedy,if nc 17 is going to stick around i propose its counterpart at the other end of the spectrum a rating to protect prospective viewers from films that are only for very childish children
4.4,Comedy,how it plays with audiences your guess is as good as mine but if this is what happens when joel and ethan coen sell out heres one vote for them to do it more often
2.0,Horror,an entertaining film with the structure of a vide game that turns in some great climactic moments but not much else [full review in spanish]
1.9,Comedy,the concept here had potential but the execution makes it completely dead on arrival
2.5,Horror,a paranoid thriller has to be more paranoid than this with far more urgency to it to work
2.5,Horror,mr balaguer is so overtaken by his villain that he becomes like csar displaying an eagerness to play the role of tormentor which kills both the movies pleasure and its flickering political subtext
5.0,Comedy,the station agent is funny respectful and best of all hopeful in nature
4.0,Comedy,once rebel wilson and james cordens bits are out of the way its easy to settle in and enjoy the beautiful music and choreography
5.0,Horror,with the exception of ramming my head into a brick wall then backing up and repeating the exercise i cant think of anything id rather not be doing on a friday afternoon
2.5,Comedy,its such a mopey navel gazing affair that even gerwig has a hard time saving it
2.0,Horror,mostly it fails due in large part to the poor acting low production values and a weak script that bogs down what might otherwise have been an interesting film
2.5,Comedy,a thin attempt at comedy and a corny take on the buddy movie
3.0,Horror,pandorum is less a story than a prolonged bout of paranoid hysterics exuberantly played out on metal gangplanks and inside stygian tunnels as such it works just fine
3.1,Comedy,there is nothing wrong per se with this new version of the bad news bears that said the new version lacks the bite of what we saw in the mid 70s
5.0,Comedy,a phenomenal work the sort of satire where reality is its own punchline
2.8,Comedy,harrison ford has turned into a screen master of supreme grumpiness and he makes it pretty funny
3.8,Comedy,its tractable to forego complaints when the laughs and action maintain a smile on our faces
3.1,Comedy,as cop comedies go ride along 2 gets the job done but this sequel to the 2014 hit comes across as a significantly less funny rehash
4.0,Horror,a movie for people who love the old hammer gothics precisely for their stately goofiness
1.2,Horror,in this amityville the performances are bad the special effects ho hum and its not even particularly scary
3.0,Comedy,there are a few stabs at absurdist comedy  but mostly the humor is of the sweet gentle and occasionally cloying kind that has become an iranian specialty
4.0,Horror,a horror movie for grownups dripping with the dread of a fairy tale of yore primitive and atavistic drawing on profound human pain and fear
3.0,Comedy,the concept of fabulous is crystal clear but the execution of the film is a disorganized splatter of motivations studio mandated recutting and half realized subplots
0.8,Comedy,not so much a film as 83 minutes of terrible things happening on a screen
3.8,Comedy,its far from gervaiss big screen masterpiece but it gives you hope hes got one in him
4.4,Comedy,still flashy funny and irreverent balanced with a keen understanding of its lead characters that makes it more than just franchised eye candy
3.1,Comedy,its harmless and theres really nothing outright awful about the movie it just could have been so much better if the filmmakers thought outside of the sundance box for this one
3.0,Horror,if youre prepared to overlook the canon messing + the odd bit of crap dialogue or dodgy cgi then van helsing is surprisingly enjoyable with several impressive action set pieces
3.8,Comedy,horror/comedies often tread too far to one side or the other of that fine line; tremors walks it like a tightrope
2.0,Comedy,just friends hangs its crude clobbering sense of humor on a dubious theory
3.0,Comedy,whisky galore! is an enjoyable film with comedic elements while maintaining a very serious tone throughout most of it which ends up adding to the rather dry comedy and fun of it
2.0,Horror,cultish intentions are torpedoed by a hasty and unbalanced third act that undoes whatever previous character development exists
3.8,Comedy,a vivid estrogen charged charmer of self actualization self destruction and country music
4.5,Comedy,it is just so good a fine fresh wine that still jumps out of the bottle fully aged and wonderfully complex as tasty as a rare bordeaux after a decade in the cellar
3.0,Comedy,simultaneously obnoxious and insightful; a great cast keeps things afloat
3.1,Comedy,there arent enough surprises to justify the title but the switch produces sufficient light for a late summer diversion
2.0,Comedy,chaos and a missed opportunity
4.5,Comedy,this straightforward tale of obsessive love is colored with the always amazing bunuelian touches
3.8,Comedy,a movie with wit warmth and unabashed emotion
1.9,Comedy,a laugh several laughs are not only expected but flat out demanded try as i might i couldnt produce any lets hope you have better luck
3.8,Horror,after 2 troubled outings via rob zombie the original michael myers is back and in great form david gordon green almost nails it despite a few weak character decisions but the myers mystique is back along with a hell bent jamie lee curtis
2.5,Comedy,the industrial strength artifice and bogus sentiment that fueled 1994s inexplicable megahit the santa clause returns for another ride in santas souped up sleigh
2.0,Comedy,by mid film i was praying for clint eastwood to show up and take swank off life support no such luck
3.0,Comedy,yeah its alright good enough for me
1.0,Comedy,almost disturbingly unfunny
3.8,Comedy,this is a zanily inventive piece of work with delightful special effects which set the style for a long series of live action disney films
3.1,Comedy,ultimately comes off as the most entertaining adam sandler comedy to hit theaters since 2004s 50 first dates
5.0,Comedy,a spiritually literate animated film for people of all ages that affirms that everyone is special and everything is truly awesome
3.1,Comedy,it ranks among [sandlers] better work frank capra would not approve but hes not rolling in his grave either
3.5,Horror,a shameless guilty pleasure!
3.8,Comedy,catch it to see a major performance by a magnetic actor but go in with patience and with the realization that the film is something of an interesting failure
1.2,Comedy,in which the animators ditch structural ambition in favor of straight up action spoofery thats all freneticism and very little cleverness
1.2,Comedy,its shocking without being truly outrageous dirty without ever really crashing taboos and for a road trip comedy it pretty much stays in the slow lane with its blinker on
