score,genre,review
1.2,Drama,depp still charms although his eccentricities get buried under the galumphing theatrics of directors joaquim rønning and espen sandberg
4.0,Drama,family life and adult power are central here allowing for bittersweet engagement with emotions over time and the compromises of living in reality
1.2,Horror,not much about the movie makes sense though there are occasional schlocky thrills
4.4,Drama,in its own way as structurally inventive as the recent `american splendor
2.5,Drama,it just wasnt enough ive seen these kinds of moments before (many of them in some of the directors better films) and i hardly ever felt my blood pressure rise above room temperature watching this one uncork its ample supplies of ammunition
3.0,Horror,more so than previous entries in the series paranormal activity 4 plays a great deal of its runtime for laughs as a result its not half as scary as you might hope
4.0,Horror,ready or not keeps building and building with seemingly no where left to go until it surprises you with an ending so deliciously on point that youll leave the theater with a buzz
1.0,Drama,the movies low level chat about uppers (boy you wouldnt give this movie a nickel for its small talk) does little to peddle welshs undoubted brilliance
3.5,Drama,a solid efficient b movie that holds the screen masterfully for an all too brief 90 minutes
1.9,Drama,ross partridge seems flatly fascinated by lambs pathology without trying to understand its formation from environmental factors
5.0,Drama,bigelow and screenwriter mark boal shape history those breaks big and small that led to the killing of osama bin laden into one of the finest fact based thrillers since all the presidents men
3.0,Action,theres a tight focus and a drive thats refreshing in our add addled imax blockbuster landscape
3.5,Action,efficiently short charming mildly scary in unimportant ways and occasionally very funny
4.4,Drama,john dillinger was a violent man who died a violent death in public enemies we learn the story of how he evaded the fbi %u2013 even escaping from prison to become a nationally known bank robber and public enemy no 1
2.5,Drama,life during wartime which feels like a movie made to fulfill a contractual obligation says nothing new nothing that happiness didnt already say only better
3.1,Drama,the film becomes less comprehensible as it goes along and the audience expecting a patented m night ending is left with no answers explanation or narrative closure
3.5,Drama,woman in gold has a populist purity of heart thats disappeared from american motion pictures since well hollywoods golden age
5.0,Drama,terrific fun for girls and their families too
1.0,Comedy,this is a movie that is so embarrassing that it deserves to be consigned to the cutout bins at the video stores as quickly as possible
2.5,Drama,benny & joon meets rainman
2.0,Drama,above all what lifts finding your feet off the ground is its amazing cast who comprise a lineup that is must see no matter the playground theyre corralled into
4.0,Drama,tarantino has fashioned the film as an ironic commentary on the themes of contingency and redemption bedrocks of more conventionally prototypical hollywood fare
3.8,Comedy,you can like book club or hate it but you cant argue with the fact that diane keaton jane fonda candice bergen and mary steenburgen have real marquee value
3.5,Drama,[f]irst seems like just a charming tale of an old guys quest for literacy  [but] it strikes a higher note theres a lot to be learned about a forgotten generation
3.0,Comedy,more lukewarm haggis than piping hot broth pixars 13th feature might fall short but is still head and hair covered shoulders above most of its cg competitors
4.0,Drama,built out of strongly acted moments of unflinching honesty josh monds uws set feature debut redeems the indie grief movie take that as an endorsement and a warning
1.0,Comedy,there isnt a single component of this entirely tedious exercise that hasnt been seen before including the plot itself
4.0,Comedy,youre getting whats advertised on the menu for the better and never the worse
3.1,Drama,a fitfully amusing yet ultimately unsatisfying comedy that fails to make the most of its modestly clever premise
5.0,Drama,burning is an intriguing dramatic mystery that rarely bequeaths answers usurping the male gaze and dichotomy between the well meaning creep and madman
4.4,Action,its a wonderfully immersive adventure come to think of it i dont want to know how they made those creatures come to life why ruin the magic
3.5,Horror,one of the most interesting american horror films of 1981
5.0,Action,it is likely that this is the best avengers movie that well ever see
3.0,Drama,todd solondz the terminally depressed director of the award winning happiness appears to have cheered up and settled into his role as a kind of super curdled woody allen
3.1,Action,a first rate bare chested barbarian adventure delivering impressive swordplay flashy wizardry and scantily clad heroes and heroines
2.5,Drama,you do wish somewhere along the way that nuance were as effective as all those dead patriots
3.8,Drama,the most serious problem with this film is its softness that sentimentality zeffirelli is often accused of
2.0,Comedy,director jeremy lalonde seems almost to have given himself a challenge make a comedy in which the two protagonists are not only completely unlovable; theyre actually kind of hateable
3.5,Comedy,the movies trump card is the undeniable chemistry between all three leads with rogen in particular milking his hung dog comic delivery for all its worth
3.0,Drama,a stylish muddled but oddly interesting movie/moral debate this is ultimately a reflection (i think) on post 9/11 hysteria
2.0,Drama,watching a man hunched over his laptop muttering about money transfers isnt very thrilling
3.1,Comedy,a surprisingly oppressive rapid fire noisy gadget filled action picture lacking the emotion of the original film
3.5,Drama,buddy and abbys awkward friendship and eventual love affair are pleasant enough but never particularly engaging
4.0,Action,far from home is conscious of its place between 80s comedies self parodies and the most joyous pop re vindication of superhero films [full review in spanish]
3.5,Drama,well worth watching and arguing over
4.0,Drama,perhaps the most wonderful thing about the harry potter phenomenon has been watching every aspect of it grow and mature over time the series is in good form
1.5,Drama,little more than a droning nonsensical buzz that makes even less sense at its end than it does at its beginning
3.8,Drama,its an underdog story with teeth
0.8,Drama,anyone who deigns to buy a ticket to angel has fallen needs to lower their expectations accordingly
2.0,Comedy,not only are a large proportion of the gags repetitive but theyre also delivered by actors who are simply phoning it in
1.2,Action,cynical and contemptuous of its audience this lazy sequel oozes an insufferable air of self satisfaction
3.0,Drama,scott thomas is tremendous  the emotional detail of her performance is never less than gripping even as the film falters
3.0,Comedy,a fast amiable comedy that never outstays its welcome and will be great fun for fans of films such as 2008s pineapple express
2.5,Comedy,nothing not the characters not their stories and certainly not their violence is meant to register deeply their words and worlds are disposable; its no wonder they fade so fast
2.0,Drama,another bland passionless costume drama as stuffy and oxygen depriving as its corsets
4.0,Comedy,has the exuberance and imaginative action that seem right on target for fresh faced 10 year old filmgoers
4.0,Drama,first time filmmaker richard tanne conjures an effective sense of time and place chicago 1989 and the leads are a real find radiating authority charm and chemistry
3.8,Drama,wonderfully acted but underedited ensemble piece
3.1,Drama,though daldry elicits brilliant performances particularly from meryl streep and claire danes on balance the hours is more pretentious than penetrating about existential despair
5.0,Drama,there are several moments in the picture so evocative so stunning that they literally make you hold your breath
3.5,Drama,its like a best selling record; very enjoyable and entertaining but nothing extraordinary [full review in spanish]
3.0,Drama,its a spare somber visually captivating study in stillness but not emotionally involving
1.9,Drama,ill take the ghosts of christmas past present and future any night over this years spooktacularly puerile woefully bad holiday action film the spirit
5.0,Drama,one of the most accomplished and important childrens films ever made
1.0,Drama,x men dark phoenix is an unmitigated disaster of a final entry to a tumultuous franchise that somehow laps the last stands dire attempt at the storyline
3.8,Drama,teena brandons downfall was not that she chose the wrong identity but that she opted to hang out with the wrong group of people
3.5,Drama,to give stahelski due credit he brings an undeniable artistic flair to the action movie as co director of the 2014 hit john wick and as the solo director of this stylish sequel which picks up where the first one left off
1.9,Drama,a giant bore that presents viewers with the most familiar plot devices imaginable but fails to present them in a way that makes them worth sitting through once again
5.0,Drama,the pain and hope and sense of loss are all there in derns eyes in woodys stolid willfulness his shaky gait
0.5,Drama,secret obsession is a soulless lump of generic mush that aspires to the cheese level of a lifetime original joint but doesnt come anywhere close
3.2,Drama,ritchie doesnt disappoint and if you go in with modest expectations neither does sherlock holmes
2.0,Drama,howard never blames his partners for their emotional manipulation and the movie expects the same unreasonable indulgence from its audience
4.0,Horror,its horribly dated the actings lousy the 3d effects are worthless and the monster is a man in a rubber suit yet creature from the black lagoon remains one of the all time classic monster movies
2.0,Action,the narrative is so consistently unimaginative that probably the only way to have saved the film is with the aid of those wisecracking mystery science theater 3000 guys
2.5,Drama,if a movie is going to operate in such an obvious structure it should do it well the family man does not
3.5,Drama,black mass has the ambition to be goodfellas; the fact that it failed doesnt make the film a failure though; its worth your time for depp alone
5.0,Action,a work with heady theological implications that is brilliant funny iconoclastic and so deeply true that it is almost too beautiful to bear
5.0,Action,a dazzling movie from walt disney in which computers have been used to make themselves romantic and glamorous heres a technological sound and light show that is sensational and brainy stylish and fun
4.0,Action,maleficent mistress of evil is a delightful tale of humor heart and that trademark disney magic and you wont regret returning to this world once more
4.0,Drama,one of steve martins most underated performances
3.0,Drama,bruce willis is rather terrifying  a man of many faces indeed
3.0,Drama,the refusal to sugarcoat or overpraise its fearless do gooders is itself noble and useful and at its best a perfect day relishes in portraying characters we rarely see on film in a darkly comic fashion
5.0,Drama,but what an egg it is
3.5,Action,while padilha and his team are to be admired for bringing the concept up to date and addressing concerns about drones [etc ] theyve taken much of the fun out of the concept making for a po faced and ultimately somewhat forgettable robocop movie
2.0,Action,even after having seen the movie i still feel like i know nothing about the world being presented here
2.5,Comedy,trips over its own feet in its quest to be bigger and better than its predecessor
5.0,Drama,creed is as good as the original rocky (seriously)
5.0,Drama,a surprisingly emotionally engaging film
1.5,Drama,cutesy cuddly pap
4.4,Action,while the plot is not as tight as it could be iron man 2 still delivers in every other way
2.5,Drama,fails to ignite in the way a film even a comedy revolving around napoleon should
3.0,Drama,piccoli in a role that relies on looks gestures and very few words does not hit an off note making him into a silent everyman figure
0.4,Action,if bay has one consistent artistic inclination other than the lowest common denominator its his obsession with fascistic imagery
2.5,Drama,the da vinci code is as slavishly faithful to its source as the first two harry potter pictures which explains the films deadly stop and start pace
3.1,Drama,even if the village is one of his lesser works that like 2002s signs doesnt stick to the ribs it still gets the wheels spinning in ones mind
3.0,Drama,credit rosenberg for tackling the big ideas if he bit off a little more than he can chew so be it
4.5,Drama,a pitch perfect blend of comedy and tragedy that will leave you with a lump in your throat and a tear in your eye
4.4,Drama,challenges the audience to get involved in the story
5.0,Comedy,this landmark movies madcap humor and terrifying suspense remain undiminished by time
1.5,Comedy,dolittle is an unmitigated disaster
3.0,Comedy,as for the voice talent homelands mandy patinkin is the standout as papa smurf his warm tones are perfect to play the aged patriarchal figure
1.9,Drama,at 123 drawn out minutes bandits is anything but lively
4.0,Drama,is ultimately an eye opening hugely enjoyable and worthy addition to the crime heist genre
5.0,Drama,one of the best scary movies ever made one of the best scary movies even imaginable
3.8,Drama,the genius here is that lindsay abaire and mitchell know how to stand back and watch understand that even in great tragedy great moments of warmth light and humor can also be found
3.8,Comedy,jim carrey looks like he is having fun again maybe the first time hes had fun since liar liar
4.5,Drama,riveting despite graphic brutality shows the consequences of the idiocy of keeping marijuana illegal
3.0,Comedy,the cast tear through the film with bug eyed glee with fisher and caplan perfect as the two worst friends a girl could ever have
4.5,Drama,an engrossing tale of war showing the hearts of those who fight it fans of all ages are likely to find a resonant story worth telling
1.9,Drama,whether [potter] condensed his own story so stupidly or others ruined it for him the results are sadly the same
1.9,Action,monotonous to the point of despair
4.5,Drama,a shocking glass of ice water to the face of complacency a giddily gross and intentionally shocking wake up call to americas youth or more likely to their parents
3.8,Drama,there are moments when dialogue action and the dramatic music by steve jablonsky interlock
3.8,Drama,cogently written and powerfully acted its a story about an outcast pregnant teen desperately seeking to survive in a world from which she feels all hope has fled
1.9,Comedy,ultimately the jokes are more stupefying than funny and no ones anatomy is safe from a gratuitous close up whether its that of a wild animal or an oscar nominee
3.1,Comedy,lee always is a pleasure to watch; and his put upon wisecracking persona is perfect as the everyman to whom anything and everything can happen the week before his wedding
4.0,Drama,poignant thought provoking civil rights tale
5.0,Drama,one of the late 90s best and most popular films this tale of enduring hope can be enjoyed in repeated viewings beautifully scripted superbly shot and sumptuously scored morgan freemans words (as narrator) will stay with you forever one of the m
2.5,Action,my advice is to see this film only in case of extenuating circumstances
5.0,Drama,meirelles has performed a minor miracle hes made a film that introduces us to a little known world which hums with suspense and which celebrates the power of love and he has created something that is irresistible
4.5,Drama,gem of a family drama
2.0,Action,its not a good sign when a line about needing more than one ostrich to organize an ostrich race is one of the more sensible things anyone says in a movie
3.0,Drama,in the end the films only pleasure lies in watching [ed] harriss performance
4.4,Horror,whats most interesting about get out is how it taps into the same idea to fuel both its comedy and horror the recognition of social truths
2.5,Action,the main problem is that the narrative is evasive ; we cant trust mamet as a storyteller!
3.8,Comedy,for its intended audience it hits just the right note of drama mixed with cuteness
2.5,Drama,tykwer loses his cinematic grip when he tries to blend murder and piety in his hands the two dont emulsify
2.5,Action,the warriors way is an odd duck of a movie and that doesnt even include the wire fu/western combination
5.0,Drama,it sits at the mature end of tarantinos work bringing his tongue in cheek storytelling together with exquisite movie craft and killer lead performances from brad pitt and leonardo dicaprio
3.1,Drama,yes theres shameless bikini ogling but what could have been throwaway exploitation is instead a frequently gripping portrait of dire straits resourcefulness
1.0,Drama,sore disappointment is in store for anyone expecting won shin yuns revenge/psycho thriller to emerge as the new oldboy
1.9,Action,ineptly written and badly acted its a terrible movie but its also a trip an amusing and striking acid flashback to the cocaine and reagan to pre grunge loverboy benatar rock and linda hamilton terminator hair the very definition of a cult film
1.0,Drama,you cant really call the age of adaline a movie its more like a series of pretty pictures held together by a remarkably idiotic story
4.0,Action,very funny packed with solid action animated with a remarkable degree of care and creativity and delivered with a breathless sense of energy
3.1,Comedy,the film doesnt so much build as meander through spectacular sets towards an ending that falls resoundingly flat
1.9,Drama,if you want to draw the line between a quiet touching little movie and a wooden deadly boring dud you might want to see portland director matt mccormicks some days are better than others but i wouldnt recommend it
3.0,Drama,coopers dual performance is near brilliant
5.0,Drama,superbly acted movingly written and directed with a tough minded lyricism rarely found in todays films
3.8,Comedy,wes craven was born to direct this material one of the most successful of horror filmmakers
2.0,Comedy,this entourage isnt decent company at all
3.8,Drama,this is a deconstruction of the superhero myth that explores the deep rooted sadness and pain that a hero must deal with its also darkly funny too
3.5,Drama,a fun throwback to eighties nineties r rated action movies this is the kind of movie don simpson or joel silver would have done in their heyday not terribly clever but very entertaing washington and wahlbergs roles are tailor made
4.5,Drama,leave no trace is a heartfelt road picture in which the road is both the lure and the prison
1.9,Comedy,a rarely funny spoof thats heavy on bone crushing and blood gushing
5.0,Drama,featuring a breakthrough lead turn from oscar isaac as a struggling folk singer the coens have returned to the high watermark of such classic efforts as millers crossing and barton fink
3.5,Comedy,guy ritchies latest crime comedy is more of a battle of wits than full wham bam action boasting fun performances by the ensemble cast esp hugh grant & colin farrell
3.0,Drama,the strategy was sound but the script proves clunky on screen because its clad in a heavy armor of thought and doesnt leave enough gaps for the subtle nuances and offhand gestures that make characters feel entirely real
3.0,Horror,as a late night scary movie wildling has enough to hold the attention for 90 minutes and is entertaining for the most part
3.0,Drama,fiscuteanus lazarescu is a strange compelling creation and if you allow it time this haunting artful movie will get under your skin
2.5,Drama,ultimately the vision of love and marriage that is being presented here is a fairly routine secular one that it is love that binds us to a vow and not the other way around
4.5,Drama,a wildly assured confident debut film and one of the most visually stunning films of the year (splice today)
0.0,Horror,its so devoid of joy and energy it makes even jason x  look positively shakesperean by comparison
3.8,Drama,a breakthrough for brittany snow who shows she can do much more than horrible remakes and teen comedies
2.5,Drama,[t]he whole movie feels like two separate ones one is mournful introspective and darkly comic while the other follows a routine to nowhere special
4.0,Drama,miracles from heaven has a strong cast and an impressive story it should appeal to a wide audience
2.5,Drama,forget the title characters; charlize therons deliciously wicked queen ravenna is all anyone is likely to remember favorably that is
2.5,Drama,a movie that begins with high tension gradually fizzles out
1.0,Drama,utterly abysmal entirely laugh free and hideously embarrassing
1.0,Comedy,there are some gross out toilet moments that i suspect are inspired by the recent us hit bridesmaids but that movie had laughs and a lot of heart the knot sadly has neither
3.5,Drama,overall its a refreshing change of pace from the big budget extravangzas that tinseltown regularly trots out
3.5,Comedy,stuber floats by on its own predictability seemingly having no desire to do something special or new
4.0,Drama,it is not clear we needed another adaptation of the charles portis novel but the production is first rate it has more texture and more edge
3.1,Action,gemini man [is] a perplexing conundrum and for a thriller about an assassin who never misses a shot this is one motion picture that has a whole lot of trouble consistently hitting the target
1.0,Action,the director of the third transporter movie has given himself the name olivier megaton too easy you say very well make your own bomb joke
1.5,Drama,butler misfires as a man of god and violence
3.1,Drama,enjoyable for the most part and touching in others but nothing surprising or groundbreaking
4.5,Drama,youre going to be crying by the end
3.8,Action,kong has never had such a big entrance cotton characters are not enough to make me frown at stupid decisions what a fun movie [full review in spanish]
1.9,Drama,soft irish accents and good intentions arent enough to save the poky irish drama stella days set in a small town on the cusp of change in the 1950s
0.0,Drama,by the end of the film i just felt sorry for frederick and wondered if another director might be able to find a way to showcase her better
2.0,Drama,in the end this unbearably sentimental film offers a rare chance to see several romantic comedy queens share the screen but very little else
1.2,Comedy,its a trifle of a thing; the kind of thing youd see on a broadcast network on a saturday afternoon at least before you grew bored and changed the channel
5.0,Action,wanted has action scenes and special effects that are so amazing that i broke the silence is golden rule 4 or 5 times because i couldnt stop yelling wow!
3.8,Drama,m night shyamalans story of a kidnapper with serious identity issues is an acting showcase for james mcavoy and first rate creepfest
1.9,Drama,ultimately comes off as yet another hopelessly derivative and downright interminable asian creeper
3.0,Drama,casts a magical spell by the touching conclusion
3.0,Drama,haunting heartbreaking and gorgeous to look at but a tad overlong
1.2,Comedy,the franchise is losing altitude fast
5.0,Drama,showcases miyazakis delightful iconography of spirits demons and wood sprites at its most gentle
1.9,Comedy,chemistry free film
1.5,Comedy,for a film ostensibly attuned to the world of fashion the films portrayal of queer men is decidedly retro
3.8,Comedy,i wouldnt even mind watching it more than once which is the true test
3.0,Drama,compelling film about truth deals with intense subject
2.0,Drama,bob hoskins looks just right as kind old mr fezziwig but that may be more of a testament to the actors physiognomy than to the motion capture process which makes most of the films cast look like they just sauntered out of madame tussauds
2.0,Drama,the first in a long series of unsatisfying grisham adaptations
3.0,Action,does the bare minimum with its setting and characters to create a functional narrative
1.0,Action,has more laugh loud moments than some of what pass as hollywood comedies right now
4.0,Drama,while its a shame that the perfect storm lacks a strong emotional core you cant deny that its action sequences make for a truly awe inspiring spectacle
4.4,Comedy,the maverick texas filmmaker throws a wild party thats also a sneakily deep look back at a time when everything appeared possible
5.0,Drama,among other things misery emerges as a great picture of fan obsession and of that curious mix of hero worship and hero bashing personified in supermarket tabloids and trash tv
3.0,Drama,stone has always relished posing more questions than he has answers in biopics in alexander however he enjoys it a little too much
2.0,Action,the thought behind this body splattering nostalgia trip is unformed and stagnant
2.8,Drama,has the sheen of a prestige picture and the guts of law & orders best episode
3.0,Comedy,not a classic but its an entertaining cute film and a promising start for disneys new division
3.8,Comedy,a heart winning musical comedy that skips lightly and sprightly from the lily pads of hope to the manhole covers of actuality if you see what i mean im not sure i do
3.0,Comedy,rebel wilson kills it even if the satire needs more bite
2.0,Comedy,forgetable holiday offering with murray at his least inspired
4.4,Drama,one of those joyous films that leaps over national boundaries and celebrates universal human nature
3.8,Drama,the movie is not a comedy classic but in a genre where so many movies struggle to lift themselves from zero to one its about oh a six point five
2.0,Drama,alas terry gilliam the legendary 73 year old director of this zany slice of futurama really does seem to be stuck in a rut
3.0,Action,in a dismal summer for popcorn movies this epic may be the silliest but still looks like the best shot
4.4,Drama,wyler showcases our own big country by demonstrating just how very small we are in comparison the violent struggles of a few mere blips on the face of the sprawling landscape
1.9,Drama,woefully misguided
1.2,Comedy,charlies angels full throttle is merely a preposterous maximized manipulation of the original films winning formula
2.5,Drama,instead of shocks we get moments of tension suspense and violence between stretches of running scared nothing wrong with that except that the stretches are awfully long in places and in the end it all comes to not much
5.0,Drama,a dense baffling thoroughly original epic that seems to divide viewers on the simple question of what its supposed to be about
2.0,Drama,early potential fizzles away too quickly in this underachieving buddy comedy which just barely skids along on the charm of its co stars
2.5,Drama,a story without context populated by boring characters that exist only as tools of a pedestrian plot and starred by the dullest matt damon [full review in spanish]
3.0,Drama,what little plot bobby has is overshadowed by the star spotting
3.0,Drama,singer does a respectable job of turning a fairytale into a muscular epic but my overriding impression was why bother fee fye foe hmmm
2.5,Drama,theres a solid story about the lawmen who brought down bonnie and clyde but the highwaymen isnt it
5.0,Drama,every tick of the 81 minutes in run lola run is pounding with kinetic energy and double espresso adrenaline like a marathon inside a rave inside a fusion reactor
3.1,Drama,the european equivalent of the matrix revolutions this third chapter finds a once vibrant saga largely coasting on the fumes of its well regarded predecessors
4.0,Drama,charming and inconsequential the bookshop perfectly evokes the sensation of losing yourself in a good book
4.4,Drama,builds toward a devastating conclusion guaranteed to remain in the mind for days weeks maybe even months
5.0,Drama,takahatas alternately sweeping and intimate animated feature is a moving depiction of the fates of cast off children who become casualties of war
3.0,Drama,well acted but very bloody crime drama
3.8,Drama,the movies main accomplishment is that it takes grade a oscar fodder and makes it not only tolerable but enjoyable
4.2,Drama,crowd pleasing heartfelt and inspirational its a wonderful uplifting and life affirming movie
3.0,Drama,gyllenhaal is captivating and believable as an overworked suburban mom and the chemistry between her and gael garcía bernal as lisas poetry teacher is electric
3.0,Horror,a virtuous even happy tape so to speak [full review in spanish]
3.8,Drama,not a normal tom pic
3.0,Action,hits the mark with its mix of western theatrics and cross cultural insights
4.0,Drama,it never ceases to show pride in their technical proposal (decorated by an excellent photography job) but also allows it to steal attention to an interesting and cardiac history [full review in spanish]
1.0,Action,i can only hope that bruce willis managed to squeeze a house out of the producers of this breathtakingly poor mess about a ahem quantum military computer program that can either destroy the world or save it
3.0,Drama,two thirds of this movie is pretty gosh darn good and suspenseful the third act on the other hand meh not so much
3.1,Drama,i wish i could say that every segment is fantastic but just like so many other short story films its a mixed bag
3.5,Comedy,the filmmakers behind tangled and wreck it ralph join forces for this entertaining animated action comedy which has clearly been planned as a franchise launcher
1.0,Comedy,[a]n incredibly tiresome chronicle of moondogs dissolute promiscuous lifestyle which he is able to afford only because his wife minnie (isla fisher) is richer than croesus
2.0,Action,the legend of tarzan tries to be all things to all people but fails to do the one thing it really needs to tell the story of tarzan
3.1,Drama,i cant help but think what might have been if there had been a bit more editing
4.0,Drama,lying is an ugly grubby business which is why hair maintenance amongst con artists is so important
2.5,Action,anyone over the age of 7 or so not to mention their accompanying adults isnt going to find too much here to truly engage them let alone linger past the final fade out
4.4,Drama,moorhouses willingness to push the envelope and dive into the darkest aspects of the tale with such macabre relish allows the emotions swirling within this maelstrom to resonate all the deeper
3.0,Drama,vintage hitchcock the tracking shot near the end is priceless a great example of using the camera to let the audience in on something while the hero remains in the dark
2.5,Action,an effort so beholden to the iconic bits of the original that it never breaks free to become its own film it is unfair to saddle trevorrow with the historical gravitas that this was to be his jaws instead it turns out to be his jaws ii
3.5,Drama,metropolis comes to the big city in this pot boiler about a social crucible in melt down
4.4,Drama,puff away and breathe in the smoke while it lasts
2.5,Comedy,one of those rare movies that arent so good yet you wouldnt mind seeing it again
3.0,Drama,as a thriller swerve misses the target
3.5,Drama,[s]een alongside godards other films hail mary isnt that shocking its a film of great sensitivity and yearning[ ]
3.0,Drama,belongs on the stage but for what it is not bad
3.0,Drama,gyllenhaal at the least punches above the plots weight with a winning award calibre performance
3.0,Comedy,this is good if slightly lightweight fun albeit with bateman and mcadams on sharp enough form to make you realise how long its been since a decent commercial comedy came along
2.5,Drama,the themes about corporate greed and blood being thicker than money resonate but that doesnt save the film from predictability and cliché
5.0,Drama,it is not a coincidence that scorseses three masterpieces all star robert de niro
4.0,Drama,not since jeff goldblum succumbed to a purely sci fi disease in the fly has watching a great actor gradually lose it being so gutting
3.5,Drama,after a while when youve given up on laughing out loud you start smiling for those old fashioned reasons youre enjoying the characters and the scrape they find themselves in
2.5,Comedy,mistaking friendship for true love represents an unfortunate ultimately empty miscalculation at the end of the world or early enough to choose more wisely
3.5,Drama,its like a combination of beauty and the beast and the wizard of oz with an extra dose of comedy not a bad mix for an entertaining fairy tale
4.4,Drama,hell or high water is a story about men but the movie is really about a mindset a way of life the strength and resolution required to make a living in a world that doesnt care about you
3.5,Drama,it also has some very good sequences that are not at all expected including the smashing basketball game that concludes the film
3.8,Comedy,scott gives a wonderfully economical performance that anchors this fast paced outing
3.0,Drama,a raucous manic send up of hollywood excess and the power of a dream making it double as a commentary on gilliams long standing desire to see the project through
2.5,Comedy,its yet another variation of the uptight character who loosens up through the intervention of (blank) but the transition of popper turning from corporate raider to familial guardian (and back and forth again) is unconvincing
4.0,Drama,the great raid has one amazing action sequence you just have to watch the whole story in order to earn and appreciate it
1.2,Comedy,say it isnt so is the kind of movie that makes dumb & dumber and kingpin a couple of early farrelly brothers movies i was not fond of seem like comedic triumphs
2.5,Drama,there wasnt much i could believe the movie is basically about behavior about acting rather than about characters
4.0,Drama,if i were to give it a name itd be a neo western noir mystery thriller cinema would be a better place if there was more of them
2.0,Drama,the blades fly as do the heads but the movie remains disappointingly aground
3.5,Drama,unsteady but often entrancing
1.5,Comedy,and your movie is a joke
3.5,Horror,a darker more cynical and unnerving meditation that cuts a few story corners but takes surprising risks that improves on the ending of kings own book and will have loyal fans debating its impact
5.0,Drama,a story about the resolve of a group of strangers that banded together in the most difficult of times to do what they knew in their hearts was right
3.0,Drama,red sparrow fails to take flight as the chilling spy thriller youd expect it to be jennifer lawrences terrible russian accent and deadpan act dont help either despite the genre and an attractive cast the films mind games are way too tiring
3.8,Drama,its especially striking how effectively ramazottis and sandrellis performances as anna blend together so smoothly together they create a portrait of a woman who lacked all the necessary skills to be a parent except to fiercely love her children
5.0,Action,one fantastic entertainment for viewers of any age
3.1,Comedy,smallfoot follows a familiar path its what it does with the journey that makes it worth watching
2.0,Horror,many movies about killer aquatic creatures on the loose have succeeded due to a lightweight carefree mood or an ironic tone; shark night has none of this
3.8,Drama,surprisingly good albeit slightly melancholy
3.8,Drama,the australian high country setting of this blood soaked western brimming with jagged edged rock faces and menacing mountainsides evokes the genre universe of director anthony mann
2.0,Drama,an occasionally fun but grotesquely caricatured and ultimately flawed mockery of the upper classes
5.0,Comedy,a towering achievement in cinema music and life art funnier and more prescient every time i see it any time they tour i will be there
3.1,Drama,7 days in entebbe is absorbing for much of its running time maintaining interest as it cuts back and forth between the terrorists the hostages and the government suits its only during the home stretch that the picture largely falls apart
3.8,Drama,without kristin scott thomas ive loved you so long would be a watchable but hardly a memorable movie
3.8,Action,robert rodriguez finally delivers on the promise of 2007s grindhouse with this gleefully campy mex ploitation flick about a knife wielding anti hero doling out bloody slices of justice
3.1,Drama,everybody wakes up from a brooding induced slumber to liven it up! i think edward even smiled!
5.0,Drama,(t)he best car chase since bullitt (1968) with constant tension this is a thriller at its best
0.8,Horror,tennyson bardwells pretentious psycho supernatural flick doesnt even qualify as guilty pleasure camp its the sort of bad movie that will make you lose faith in the genre altogether
5.0,Drama,watching the way miyazaki and his animators can make a misty cloud drift across the screen is nothing less than pure bliss
1.2,Comedy,youll need not only your own wabac machine but also a shower
2.5,Comedy,what really drives the movie is its own search for something to make fun of and for a comic style that can feel credibly naughty while remaining ultimately safe and affirmative
3.1,Comedy,matthew mcconaughey gives an intensely wry performance while director william friedkin applies his old master craftsmanship to a brutal ugly story
5.0,Drama,there are fine ensemble performances from mcadams john slattery paul guilfoyle and stanley tucci but michael keaton is spotlights secret weapon
4.0,Drama,dynamic even as bond never seems to break a metaphorical sweat and barely a literal one
4.4,Drama,there are few entrances in all of cinema as iconic as rita hayworths in gilda
4.0,Drama,blackkklansman benefits from a solid cast and a script that has a good mixture of comedic and dramatic moments that keep the movie from dragging despite its 2 hour + run time
2.5,Horror,its not so much an archetypical romantic irony as a manic depressive fancy brought on by a hormonal imbalance
2.0,Drama,if it werent for the ferret this movie would be a total dog
4.5,Horror,1br has a lot to say about what a person is willing to sacrifice to be happy and if said sacrifice is worth it it does so effectively and intensely with a smart script a few plotholes aside and excellent directing
2.5,Comedy,very little about identity thief is original after a brief introduction that leads to sandy and diana travelling across the country together viewers are saddled with a story thats essentially a road movie with an odd couple twist
1.5,Horror,thhis b film is full of cliches and has zero originality [full review in spanish]
2.5,Comedy,too weird and too off the wall to become anything more than a mildly amusing curiosity
2.0,Action,the lone ranger staggers drunkenly from antic comedy to soulful solemnity to bloody horror without ever quite settling or deciding what it is
5.0,Drama,im so sick of swedish vampire movies arent you if you can stomach just one more however let the right one in is the swedish vampire movie to see the film is terrific
2.0,Comedy,if only the world saw street smarts as equal to book smarts maya wishes on her birthday its a nice idea but second act doesnt possess smarts in either category
1.0,Comedy,antics of a diabolical child are neither valuable nor funny
3.0,Drama,nolte is impressive as is charles durning as the coach and bo svenson is hilarious as a veritable giant of a player
3.5,Drama,it is simply breathtakingly bleak
2.5,Comedy,serving sara is merely a serving of average forgettable hollywood fare
1.0,Drama,the human element is so excruciating that its enough to make you crave the paint by numbers action scenes like a desert oasis
0.5,Drama,buy the soundtrack skip the film
